Epstein-Barr virus infection - Homo sapiens (human)	path:hsa05169	KEGG	TAP1,TAP2,IFNAR2,AKT1,B2M,AKT3,IKBKG,IKBKE,TYK2,RBPJ,GADD45A,GADD45B,PIK3CD,MAP3K7,GADD45G,OAS1,OAS3,OAS2,FADD,IFNA13,PIK3R3,MYC,IRAK1,IFNA17,IFNA16,IRAK4,JAK3,HLA-DPB1,RBPJL,ENTPD3,ENTPD1,HLA-DRB3,HLA-DRB1,HLA-DRB4,HLA-DRB5,ISG15,CXCL10,MDM2,IKBKB,FCER2,CCND1,ADRM1,CCND3,CCND2,AKT2,BAK1,TLR2,RUNX3,IFNAR1,PSMD3,MAVS,CD3D,CD3E,CD3G,HDAC2,HLA-C,CDKN1B,HLA-A,NFKBIA,HLA-G,HLA-F,HLA-E,NFKBIE,VIM,IL6,DDX58,SAP30,CCNE2,CCNE1,JUN,IFNA10,HLA-DQB1,PIK3R2,PIK3R1,JAK1,MYD88,CDK6,CHUK,SKP2,IRF3,RELA,IRF7,TBK1,PSMD14,IRF9,PSMD11,PSMD13,PSMD12,ITGAL,PIK3CA,HES1,PIK3CB,BTK,CD19,HDAC1,CIR1,MAPK14,MAPK10,MAPK11,MAPK12,MAPK13,POLK,NCOR2,STAT3,STAT2,STAT1,IFNA14,NEDD4,TRADD,IFNB1,NFKBIB,ICAM1,HLA-B,DDB2,NFKB1,NFKB2,MAPK9,CDKN1A,APAF1,CR2,MAPK8,CYCS,RELB,TP53,USP7,LYN,E2F2,MAP2K3,IFNA8,IFNA2,IFNA1,EIF2AK2,IFNA7,IFNA6,IFNA5,IFNA4,TAPBP,CDK2,IFNA21,CDK4,HLA-DOA,HLA-DOB,HLA-DPA1,BLNK,CALR,MAP2K6,PSMD8,PSMD4,CD58,PSMD6,PSMD1,BAX,PSMD2,RIPK1,PLCG2,CD247,MAP2K7,TNFAIP3,PSMD7,MAP2K4,SYK,HLA-DRA,BCL2L11,CCNA1,FAS,BID,RB1,PSMC1,PSMC2,PSMC3,PSMC4,PSMC5,PSMC6,SIN3A,TRAF2,TRAF3,TRAF5,TRAF6,RAC1,CD44,PDIA3,CD40,TNF,CCNA2,ENTPD8,SEM1,SNW1,E2F3,CASP3,E2F1,TAB2,TAB1,CASP8,CASP9,MAP3K14,HLA-DMA,HLA-DMB,HLA-DQA1,HLA-DQA2,BCL2
Prostate cancer - Homo sapiens (human)	path:hsa05215	KEGG	IKBKB,AKT1,AKT2,AKT3,ARAF,INSRR,EGF,SPINT1,PIK3CA,PIK3CB,PIK3CD,HSP90AB1,RELA,FGFR1,ERBB2,IGF1R,CREB5,CREB3,CREB1,KLK3,MDM2,FGFR2,KRAS,CCND1,TCF7L1,TCF7L2,GSK3B,PTEN,GRB2,IKBKG,CDKN1B,CDKN1A,NFKBIA,HSP90B1,IL1R2,TGFA,CCNE2,CCNE1,PIK3R3,PIK3R2,PIK3R1,TCF7,IGF1,CHUK,ZEB1,ETV5,INS,CREBBP,PDGFRB,PDGFRA,MAP2K1,RAF1,MAPK3,MAPK1,NFKB1,HRAS,MTOR,SRD5A2,TP53,LEF1,EP300,SOS2,SOS1,FOXO1,CDK2,NKX3-1,HSP90AA1,EGFR,CTNNB1,MAP2K2,BAD,ERG,NRAS,RB1,PDGFA,PDGFB,PDGFC,PDGFD,TMPRSS2,PLAU,PLAT,AR,PDPK1,E2F3,E2F2,E2F1,CASP9,CREB3L2,CREB3L3,GSTP1,CREB3L1,BRAF,CREB3L4,MMP9,ATF4,MMP3,BCL2
Pancreatic cancer - Homo sapiens (human)	path:hsa05212	KEGG	BCL2L1,TGFB1,TGFB2,TGFB3,MAP2K1,TGFA,SMAD4,PIK3CD,CDKN1A,VEGFA,EGFR,BAX,SMAD3,IKBKB,AKT1,BAD,AKT3,MAPK10,IKBKG,POLK,CASP9,RAF1,EGF,RAC3,CDK6,RPS6KB2,STAT3,RALBP1,STAT1,ARHGEF6,PIK3CA,GADD45B,RPS6KB1,RB1,GADD45G,MAPK3,CDKN2A,MAPK1,PIK3R3,PIK3R2,PIK3R1,JAK1,DDB2,NFKB1,MAPK8,MAPK9,ERBB2,TGFBR2,TGFBR1,BRCA2,RAC2,RALGDS,RAC1,CHUK,MTOR,SMAD2,TP53,RELA,KRAS,E2F3,E2F2,E2F1,CCND1,AKT2,BAK1,PIK3CB,CDK4,BRAF,RAD51,GADD45A,ARAF,CDC42,RALB,RALA,PLD1
Transcriptional misregulation in cancer - Homo sapiens (human)	path:hsa05202	KEGG	BCL2L1,ELANE,SSX2,SSX1,MEN1,AFF1,FCGR1A,CCNT1,SUPT3H,UTY,RARA,SPINT1,SIX4,GADD45A,GADD45B,NTRK1,GADD45G,DEFA3,MYC,CDKN2C,IGF1R,DDIT3,H3F3A,SSX2B,SP1,FLI1,COMMD3-BMI1,SLC45A3,PER2,LDB1,TSPAN7,PROM1,MDM2,MAX,CCND2,CSF2,BAK1,RUNX2,DDX5,RUNX1,ELK4,CXCL8,MAF,HIST3H3,TAF15,TRAF1,CDKN1B,CDKN1A,PML,NFKBIZ,IGFBP3,IL1R2,MYCN,CCNT2,MEIS1,FLT3,JUP,H3F3C,H3F3B,TFE3,JMJD1C,IGF1,TCF3,NUPR1,CD40,PAX5,PPARG,PAX7,HIST2H3D,HIST2H3C,HIST2H3A,PTCRA,ZEB1,PAX8,ARNT2,ETV1,ASPSCR1,ETV5,ETV4,ETV7,ETV6,MPO,MEF2C,CD14,ITGAM,BAIAP3,NSD2,HDAC1,HDAC2,PAX3,ATM,SMAD1,SIX1,REL,CD86,POLK,HPGD,NCOR1,FLT1,MLF1,SPI1,ZBTB17,ZBTB16,CSF1R,BMP2K,HOXA11,HOXA10,KDM6A,GRIA3,DDB2,NFKB1,DUSP6,TGFBR2,HHEX,LYL1,RXRG,HMGA2,RXRA,RXRB,FEV,SS18,FUS,TP53,RELA,IL2RB,DOT1L,GZMB,LMO2,BCL2A1,ID2,IL6,MET,IL3,CDK9,HOXA9,PTK2,WT1,BIRC3,BAX,BCL11B,FOXO1,ERG,RUNX1T1,NGFR,MITF,TLX3,CEBPB,CEBPA,CEBPE,CCNA1,MLLT1,CDK14,MLLT3,KLF3,EYA1,SIN3A,PDGFA,KMT2A,ITGB7,NR4A3,TMPRSS2,BMI1,PLAU,PLAT,HIST1H3B,HIST1H3C,HIST1H3A,HIST1H3F,HIST1H3G,HIST1H3D,HIST1H3E,HIST1H3J,HIST1H3H,HIST1H3I,PBX3,PBX1,PRCC,TLX1,MMP3,MMP9,WNT16,BCL6,ATF1,EWSR1,FUT8
Hepatitis B - Homo sapiens (human)	path:hsa05161	KEGG	CASP10,AKT1,PTK2B,AKT3,IKBKG,IKBKE,MAPK9,PIK3CA,PIK3CB,MAP3K1,ATP6AP1,FADD,IFNA13,RELA,IFNA10,IFNA17,IFNA16,IFNA14,DDX3X,CREB5,CREB3,CREB1,FASLG,KRAS,IKBKB,CCND1,CXCL8,AKT2,TLR2,PTEN,IFNAR1,TLR4,MAVS,NFATC1,NFATC2,NFATC3,NFATC4,CDKN1B,CDKN1A,NFKBIA,ELK1,DDX58,TIRAP,EGR2,EGR3,CCNE1,JUN,CDK2,GRB2,PIK3R3,PIK3R2,PIK3R1,JAK1,MYD88,FOS,CHUK,IRF3,IRF7,TBK1,LAMTOR5,CREBBP,SMAD4,PIK3CD,TGFB2,MAP2K1,SMAD3,MAPK10,VDAC3,RAF1,TICAM1,TICAM2,STAT4,STAT3,STAT2,STAT1,IFNB1,MAPK3,MAPK1,DDB2,NFKB1,MAPK8,DDB1,HRAS,APAF1,SRC,TGFBR1,HSPG2,CASP12,CYCS,TP53,EP300,MYC,E2F2,IFNA8,IFNA2,IFNA1,IFNA7,IFNA6,IFNA5,IFNA4,IL6,STAT5B,STAT5A,IFNA21,CDK4,CDK6,TGFB1,IFIH1,TGFB3,BIRC5,BAX,MAP2K2,BAD,MAP2K4,YWHAZ,CCNA2,CCNA1,FAS,YWHAQ,NRAS,RB1,YWHAB,PCNA,PRKCA,PRKCB,STAT6,PRKCG,TLR3,TNF,E2F3,CASP3,E2F1,CASP8,CASP9,CREB3L2,CREB3L3,CREB3L1,CREB3L4,MMP9,ATF4,ATF6B,ATF2,CCNE2,BCL2
Cocaine addiction - Homo sapiens (human)	path:hsa05030	KEGG	SLC6A3,CREB3L3,GRIA2,FOSB,CREB3L4,BDNF,GNAI2,GNAI3,GNAI1,CREB3L2,PPP1R1B,DLG4,GRIN2C,CREB3L1,JUN,MAOA,GRIN3A,GRIN3B,CDK5R1,TH,NFKB1,GRIN1,RGS9,GRM2,GRM3,PDYN,CREB5,CREB3,CREB1,ATF4,DDC,SLC18A1,ADCY5,RELA,GNAS,DRD2,DRD1,GRIN2B,MAOB,PRKACG,GRIN2A,PRKACA,CDK5,GRIN2D,PRKACB,SLC18A2,ATF6B,ATF2,GPSM1
Regulation of actin cytoskeleton - Homo sapiens (human)	path:hsa04810	KEGG	ACTG1,CRKL,GNA13,VCL,BRK1,MYL7,MYL5,MYL2,INSRR,MYH14,EGF,GSN,ARHGEF6,PIK3CA,PIK3CB,PIK3CD,GNG12,ARHGEF1,KRAS,PIP4K2A,PIP4K2C,PIP4K2B,ARHGEF12,DIAPH1,DIAPH2,DIAPH3,SSH2,SSH3,SSH1,FGFR4,CXCL12,FGFR2,FGFR3,FGFR1,SOS1,FN1,ARPC1B,ARPC1A,ARHGEF4,MYLK,F2R,RRAS2,PAK4,PAK5,ACTB,PAK1,PAK2,PAK3,ITGA8,ITGA9,ARPC5L,ITGA1,ITGA2,ITGA3,ITGA4,ITGA5,ITGA6,ITGA7,ITGB3,ITGA10,PDGFC,RAC2,PDGFD,NCKAP1,RAC3,SLC9A1,RAC1,TIAM1,PIK3R3,PIK3R2,PIK3R1,MYL9,SPATA13,PIKFYVE,ARPC3,ARPC2,MYL10,MRAS,ARPC5,ARPC4,FGF9,FGF8,FGF7,FGF6,FGF5,FGF4,FGF3,PAK6,FGF1,ITGAX,VAV1,VAV3,BUB1B-PAK6,ITGAV,INS,PFN1,PFN2,PFN3,ITGAL,ITGAM,ARHGEF7,BAIAP2,LPAR5,ITGAD,ITGAE,FGF20,FGF21,MYH10,PDGFRB,PDGFRA,APC,VAV2,ENAH,NCKAP1L,SOS2,RAF1,RHOA,MAPK3,ITGA2B,MYH9,ARAF,FGF2,TMSB4X,FGF19,FGF18,PPP1R12A,PPP1R12B,TMSB4Y,FGF10,FGF17,HRAS,MAPK1,SRC,DOCK1,FGD1,FGD3,MYLK4,PPP1R12C,MYLK2,MYLK3,BRAF,WAS,BDKRB1,RRAS,F2,BDKRB2,MYL12B,MYL12A,MAP2K2,PIP5K1C,PIP5K1B,PIP5K1A,PPP1CA,FGF16,MOS,ITGA11,LPAR2,LPAR1,LPAR4,WASL,PTK2,CYFIP1,CYFIP2,LIMK2,ROCK2,LIMK1,EGFR,MSN,MAP2K1,MYLPF,CRK,IQGAP1,IQGAP2,IQGAP3,BCAR1,WASF1,WASF2,NRAS,PXN,CXCR4,PFN4,GIT1,ITGB1,PDGFA,PDGFB,ITGB2,ITGB5,ITGB4,ITGB7,ITGB6,ITGB8,CHRM5,CHRM4,CHRM3,CHRM2,CHRM1,RDX,CFL2,CFL1,APC2,CDC42,ACTN1,PPP1CB,PPP1CC,ACTN4,ABI2,FGF22,ROCK1,EZR,FGF23,GNA12,ARHGAP35,SCIN
Serotonergic synapse - Homo sapiens (human)	path:hsa04726	KEGG	PTGS2,PTGS1,SLC6A4,ARAF,RAPGEF3,CACNA1A,CACNA1B,CACNA1C,GNG10,GNG11,CACNA1F,GNG13,CACNA1S,CYP2C9,ALOX5,HTR6,HTR7,HTR4,KCNN2,CYP4X1,KRAS,ADCY5,APP,GNG7,GNG4,GNG5,GNG2,GNG3,GNG8,HTR5A,GNAO1,HRAS,CYP2D6,CYP2D7,RAF1,PRKACG,HTR2A,HTR2C,HTR2B,HTR3B,PLCB1,PLCB2,PLCB3,PLCB4,PRKACB,ITPR2,ITPR3,ITPR1,CYP2C18,GNAQ,GNAS,JMJD7-PLA2G4B,MAOB,MAOA,SLC18A2,SLC18A1,CYP2J2,CACNA1D,DDC,TRPC1,GNG12,GNAI2,GNAI3,GNAI1,MAPK3,MAPK1,ALOX12B,GNB5,GNB4,GNB1,GNB3,GNB2,GABRB1,GABRB2,GABRB3,KCNJ3,CYP2C8,KCNJ6,KCNJ5,DUSP1,KCNJ9,MAP2K1,HTR3D,HTR3E,PRKACA,HTR3C,HTR3A,ALOX15,ALOX12,NRAS,BRAF,KCND2,PRKCA,PRKCB,PRKCG,TPH1,TPH2,ALOX15B,PLA2G4C,PLA2G4B,PLA2G4A,PLA2G4F,PLA2G4E,PLA2G4D,CASP3,CYP2C19,GNGT2,GNGT1,HTR1D,HTR1E,HTR1F,HTR1A,HTR1B
Circadian entrainment - Homo sapiens (human)	path:hsa04713	KEGG	CACNA1H,CACNA1I,CALM2,CALM3,CALM1,RYR1,RYR3,CACNA1C,GNG10,GNG11,GNG12,CACNA1G,GRIN1,CAMK2D,CAMK2G,CAMK2A,CREB1,PER3,PER2,PER1,ADCY4,ADCY5,ADCY6,ADCY7,ADCY1,ADCY2,ADCY3,ADCY8,ADCY9,GNG7,GNG4,GNG5,GNG2,GNG3,GNG8,RASD1,GRIA2,GNAO1,GRIA1,GRIA4,GUCY1A1,GUCY1A2,PRKG1,PRKG2,GUCY1B1,PLCB1,PLCB2,PLCB3,PLCB4,FOS,MTNR1B,ITPR3,MTNR1A,GNAQ,GNAS,CALML3,CALML6,CALML5,CALML4,RYR2,CACNA1D,ADCY10,GNG13,GNAI2,GNAI3,GNAI1,ITPR1,MAPK3,MAPK1,GRIA3,GNB5,GNB4,GNB1,GNB3,GNB2,RPS6KA5,KCNJ3,KCNJ6,KCNJ5,KCNJ9,PRKACG,PRKACA,PRKACB,ADCYAP1R1,NOS1AP,NOS1,GNGT1,PRKCA,PRKCB,PRKCG,CAMK2B,GRIN2B,GRIN2C,GRIN2A,GNGT2,GRIN2D
Gap junction - Homo sapiens (human)	path:hsa04540	KEGG	EGF,TUBA3C,TUBA3E,TUBA3D,MAP3K2,CSNK1D,HTR2A,GJD2,PRKG2,KRAS,ADCY4,ADCY5,ADCY6,ADCY7,ADCY1,ADCY2,ADCY3,TUBB4B,TUBB4A,ADCY8,ADCY9,GRB2,GUCY1B1,HRAS,ADRB1,TUBA1C,TUBA1B,TUBA1A,GUCY1A1,GUCY1A2,PRKG1,HTR2C,HTR2B,GRM5,GRM1,PLCB1,PLCB2,PLCB3,PLCB4,TUBB8,TUBB6,TUBB3,TUBB1,ITPR2,ITPR3,ITPR1,TUBB2A,TUBB2B,GJA1,TUBAL3,GNAQ,GNAS,TUBB,PDGFRB,PDGFRA,TUBA8,GNAI2,GNAI3,GNAI1,MAPK3,MAPK1,MAPK7,RAF1,SRC,TJP1,SOS2,SOS1,CDK1,PRKACG,PRKACA,PRKACB,LPAR1,EGFR,MAP2K2,MAP2K1,MAP2K5,NRAS,PDGFA,PDGFB,PDGFC,PDGFD,PRKCA,PRKCB,PRKCG,TUBA4A,DRD2,DRD1,GNA11
VEGF signaling pathway - Homo sapiens (human)	path:hsa04370	KEGG	SPHK2,NFATC2,PTK2,PPP3R2,PPP3R1,PTGS2,PIK3CD,HRAS,SPHK1,MAP2K1,MAPK14,AKT1,BAD,AKT3,MAPK11,MAPK12,MAPK13,MAPKAPK3,MAPKAPK2,PIK3CA,PIK3CB,RAC1,NRAS,MAPK3,MAPK1,PIK3R3,PIK3R2,PIK3R1,PLA2G4D,KDR,PXN,SRC,NOS3,RAC2,RAC3,SHC2,HSPB1,PRKCA,PLA2G4E,PRKCB,PRKCG,SH2D2A,VEGFA,PLA2G4C,PLA2G4B,PLA2G4A,PLA2G4F,RAF1,KRAS,PLCG2,JMJD7-PLA2G4B,AKT2,PLCG1,CASP9,MAP2K2,PPP3CA,PPP3CB,PPP3CC,CDC42
Vascular smooth muscle contraction - Homo sapiens (human)	path:hsa04270	KEGG	AVPR1B,AVPR1A,ACTG2,MYL6,ARAF,MYL9,CALM2,CALM3,CALM1,CACNA1C,CACNA1D,CACNA1F,ARHGEF1,PLA2G6,KCNU1,PLA2G3,CACNA1S,NPR1,NPR2,RAMP1,KCNMB3,RAMP3,RAMP2,ADCY7,ADRA1D,ADCY4,ADCY5,ADCY6,ADRA1B,KCNMB4,ADCY2,ADCY3,ADCY8,ADCY9,GUCY1B1,MAPK1,ADCY1,ACTA2,MYLK,PLA2G1B,EDNRA,ADORA2A,ADORA2B,PLA2G12B,PLA2G12A,KCNMA1,GUCY1A1,GUCY1A2,PRKG1,PPP1R14A,PLCB1,PLCB2,PLCB3,PLCB4,ITPR2,ITPR3,RHOA,ITPR1,PLA2G10,GNAQ,GNAS,CALML3,CALML6,CALML5,CALML4,KCNMB1,AGTR1,MYH11,PRKCQ,RAF1,MAPK3,PLA2G5,PPP1R12A,PPP1R12B,PPP1R12C,MYLK4,MYLK2,MYLK3,PLA2G2A,PLA2G2C,KCNMB2,PLA2G2E,PLA2G2D,PLA2G2F,PPP1CB,JMJD7-PLA2G4B,PRKACG,PRKACA,PRKACB,MYL6B,ARHGEF11,ADRA1A,ARHGEF12,MAP2K2,MAP2K1,MRVI1,CYP4A22,GNA13,PRKCH,CALCRL,PRKCA,PRKCB,PRKCE,PRKCD,PRKCG,PTGIR,PLA2G4C,PLA2G4B,PLA2G4A,CALD1,PLA2G4F,PLA2G4E,PLA2G4D,CYP4A11,PPP1CC,PPP1CA,ROCK1,ROCK2,GNA12,BRAF,GNA11
NF-kappa B signaling pathway - Homo sapiens (human)	path:hsa04064	KEGG	BCL2L1,PTGS2,IKBKB,IKBKG,LTBR,LBP,GADD45B,MAP3K7,RELB,RELA,IRAK1,IRAK4,BLNK,LYN,TRIM25,LY96,CXCL12,CSNK2A3,CSNK2A2,CSNK2A1,CXCL2,SYK,CXCL8,PIDD1,TLR4,CCL19,LAT,TNFSF11,CCL4,TNFSF14,NFKBIA,IL1R1,DDX58,TIRAP,CCL21,MYD88,PRKCB,PARP1,CHUK,UBE2I,BCL2A1,TNFAIP3,CD14,LCK,BTK,CD40LG,ATM,XIAP,IL1B,TNFSF13B,TICAM1,TICAM2,TRADD,CFLAR,ICAM1,NFKB1,NFKB2,LTB,LTA,VCAM1,TNFRSF13C,CCL13,CCL4L1,CCL4L2,TNFRSF1A,PIAS4,CSNK2B,ERC1,BIRC3,BIRC2,RIPK1,PLCG2,PLCG1,ZAP70,MALT1,TRAF1,TRAF2,TRAF3,TRAF5,TRAF6,CARD11,CARD10,CD40,PLAU,CARD14,TNF,TNFRSF11A,PRKCQ,BCL10,TAB3,TAB2,TAB1,MAP3K14,BCL2
Viral carcinogenesis - Homo sapiens (human)	path:hsa05203	KEGG	HIST1H4C,HIST1H4B,HIST1H4A,UBE3A,HIST1H4G,HIST1H4F,HIST1H4E,HIST1H4D,IL6ST,HIST1H4J,HIST1H4I,HIST1H4H,HIST1H4L,IKBKG,HDAC10,PMAIP1,GSN,DLG1,STAT3,PIK3CA,PIK3CB,PIK3CD,HIST1H4K,ATP6V0D2,RELA,UBR4,VAC14,PIK3R2,CDKN2B,RBPJL,DDX3X,CREB5,CREB3,CREB1,HIST3H2BB,MDM2,LYN,H2BFM,KRAS,DNAJA3,SYK,CCND3,CCND2,BAK1,CCND1,GRB2,HDAC11,MAPK1,PKM,POLB,HLA-C,HLA-B,CDKN1A,NFKBIA,HLA-G,HLA-F,KAT2A,VDAC3,MAPKAPK2,GTF2E1,GTF2E2,CHD4,CDK1,EGR2,EGR3,CCNE1,JUN,PRKACG,GTF2B,PIK3R3,JAK3,PIK3R1,JAK1,CDK4,CDK2,CHEK1,LTBR,HIST1H2BD,HIST1H2BE,HIST1H2BF,HIST1H2BG,HIST1H2BA,HIST1H2BB,HIST1H2BC,HIST1H2BL,HIST1H2BM,HIST1H2BN,HIST1H2BO,HIST1H2BH,HIST1H2BI,HIST1H2BJ,HIST1H2BK,IRF3,TBPL2,TBPL1,IRF7,TBP,IRF9,CDC20,CDC42,RBPJ,CREBBP,HDAC1,HDAC3,HDAC2,HDAC5,HDAC4,HDAC7,HDAC6,HDAC9,HDAC8,CCR3,CCR4,CCR5,REL,CCR8,RHOA,SKP2,TRADD,MAPK3,GTF2A1L,HNRNPK,CDKN1B,C3,NFKB1,NFKB2,DDB1,RANBP1,HRAS,SRC,SRF,RBL1,RBL2,SCIN,MRPS18B,KAT2B,H2BFWT,HLA-E,SND1,TP53,EP300,ATP6V0D1,GTF2H2C,EIF2AK2,STAT5B,STAT5A,PRKACA,CDK6,PRKACB,GTF2A1,GTF2A2,BAX,USP7,BAD,CDKN2A,HIST2H2BF,HIST2H2BE,HIST2H4B,HIST2H4A,YWHAZ,SCRIB,HIST4H4,CCNA2,HLA-A,CCNA1,MAD1L1,YWHAQ,NRAS,RB1,YWHAH,PXN,YWHAB,PSMC1,YWHAG,YWHAE,TRAF1,TRAF2,TRAF3,GTF2H2C_2,TRAF5,RAC1,GTF2H3,GTF2H2,GTF2H1,GTF2H4,HPN,RASA2,ACTN1,SNW1,CASP3,ACTN4,CASP8,CREB3L2,CREB3L3,CREB3L1,CREB3L4,ATF4,ATF6B,ATF2,CCNE2,SP100
Influenza A - Homo sapiens (human)	path:hsa05164	KEGG	HSPA2,ACTG1,PABPN1L,HSPA8,IFNAR2,AKT1,AKT2,AKT3,IKBKE,TYK2,HSPA6,DDX39B,PIK3CA,PIK3CB,PIK3CD,OAS1,OAS3,OAS2,IFNA13,JAK2,RELA,IFNA10,IFNA17,IFNA16,IRAK4,IFNA14,HLA-DPB1,NUP98,IFNG,HLA-DRB3,HLA-DRB1,SLC25A6,HLA-DRB4,HLA-DRB5,FASLG,RAE1,CXCL10,RNASEL,FDPS,SOCS3,CXCL8,GSK3B,TLR3,IFNAR1,TLR7,KPNA1,MAPK1,ACTB,MAVS,IFNA1,CCL2,NXF2B,TNFSF10,CCL5,NFKBIB,NFKBIA,IFNA6,IL6,IFNGR1,IFNGR2,RSAD2,XPO1,NXT2,DDX58,NLRX1,ADAR,JUN,NXT1,HLA-DQB1,PIK3R2,PIK3R1,JAK1,MYD88,KPNA2,NXF5,NXF1,NXF2,NXF3,TMPRSS13,IRF3,IRF7,STAT1,TNFRSF1A,IKBKB,IRF9,DNAJC3,EIF2AK4,CREBBP,AGFG1,MAP2K1,MAPK14,TNFRSF10B,TNFRSF10A,PIK3R3,MAPK10,MAPK11,MAPK12,MAPK13,IL1A,VDAC1,RAF1,TICAM1,STAT2,NLRP3,CIITA,DNAJB1,IFNB1,MAPK3,TBK1,ICAM1,PML,NFKB1,MAPK8,MAPK9,BCL2L2-PABPN1,TLR4,CYCS,EP300,HNRNPUL1,IL18,MAP2K3,IFNA8,MAP2K2,EIF2AK1,IFNA2,EIF2AK3,EIF2AK2,IFNA7,HSPA1A,IFNA5,IFNA4,PLG,IFNA21,HLA-DOA,HLA-DOB,HLA-DPA1,IL1B,IFIH1,FURIN,MX1,IL12B,IL12A,PRSS1,HSPA1B,PRSS3,PRSS2,MAP2K7,MAP2K6,MAP2K4,CPSF4,EIF2S1,HSPA1L,HLA-DRA,FAS,TRIM25,PYCARD,IVNS1ABP,PABPN1,PRKCA,TMPRSS2,PRKCB,TMPRSS4,TNF,IL33,CASP1,CASP9,ATF2,HLA-DMB,HLA-DQA1,HLA-DQA2,HLA-DMA
Measles - Homo sapiens (human)	path:hsa05162	KEGG	HSPA2,HSPA6,HSPA8,IFNAR2,AKT1,AKT2,AKT3,IKBKE,TYK2,EIF3H,PIK3CA,PIK3CB,PIK3CD,MAP3K7,OAS1,OAS3,OAS2,IFNA13,JAK2,RELA,IRAK1,IFNA17,IFNA16,IRAK4,PIK3R2,CBLB,CD28,IFNG,RAB9B,FASLG,CSNK2A3,CSNK2A2,CSNK2A1,IL2RG,CCND1,CCND3,CCND2,GSK3B,TLR2,IFNAR1,TLR7,TLR4,TLR9,CD3D,EIF2AK3,CD3G,TNFSF10,NFKBIB,CDKN1B,NFKBIA,EIF2AK4,CD209,TP73,IFNGR2,DDX58,CCNE2,ADAR,CCNE1,CDK2,IFNA10,PIK3R3,JAK3,PIK3R1,JAK1,CDK4,MYD88,CHUK,TACR1,IRF3,MAVS,IRF7,TBK1,IRF9,TNFAIP3,CD3E,SH2D1A,TNFRSF10B,TNFRSF10A,IL1A,IL1B,STAT3,STAT2,STAT1,IFNB1,NFKB1,EIF2AK2,TP53,MX1,RACK1,RAB9A,IL2RA,IL2RB,IFNA8,MSN,EIF2AK1,IFNA2,IFNA1,IL13,IFNA7,IFNA6,IFNA5,IFNA4,IL6,STAT5B,STAT5A,IFNA21,IL2,CDK6,IFNA14,CSNK2B,SLAMF1,IFNGR1,IFIH1,IL12B,IL12A,HSPA1B,HSPA1A,BBC3,EIF2S1,HSPA1L,RCHY1,FAS,FYN,DOK1,TRAF6,CD46,FCGR2B,IL4,PRKCQ,CLEC4M,TAB2
Tuberculosis - Homo sapiens (human)	path:hsa05152	KEGG	PPP3R2,PPP3R1,PLK3,CASP10,AKT1,AKT2,AKT3,FCGR1A,LSP1,MRC1,MRC2,CTSS,CALM2,CALM3,CALM1,ATP6AP1,FADD,IRAK2,JAK2,RELA,IRAK1,IFNA17,HSPA9,IRAK4,IFNA14,HLA-DPB1,ARHGEF12,RAB5A,RAB5C,RAB5B,CAMK2D,HLA-DRB3,HLA-DRB1,CTSD,CAMK2A,CREB1,HLA-DRB5,PIK3C3,SYK,RFX5,CAMK2B,TLR2,TLR1,TLR6,CAMK2G,TLR4,TLR9,ATP6V0A4,RFXANK,VDR,IL10RA,IL10RB,ATP6V1H,IFNA6,CD209,IFNGR1,IFNGR2,IFNA16,TIRAP,IFNA10,CARD9,HLA-DQB1,CYP27B1,JAK1,IFNG,KSR1,MYD88,RAB7A,LBP,RHOA,RFXAP,ITGAX,CR1,TNFRSF1A,CALML3,CORO1A,CALML6,CALML5,CALML4,TCIRG1,CD14,ATP6V0A1,ATP6V0A2,CREBBP,CD74,TGFB1,SPHK1,MAPK14,MAPK10,MAPK11,MAPK12,MAPK13,IL1A,IL1B,RAF1,FCER1G,STAT1,CIITA,TRADD,IFNB1,MAPK3,MAPK1,C3,NFKB1,MAPK8,MAPK9,APAF1,ATP6V0B,SRC,PLA2R1,IFNA13,BAX,LAMP1,ATP6V0D2,EP300,ATP6V0D1,IL18,IFNA8,IL10,IFNA2,IFNA1,IFNA7,NFYA,IFNA5,IFNA4,IL6,IFNA21,HLA-DOA,HLA-DOB,HLA-DPA1,SPHK2,TGFB2,TGFB3,IL23A,ATP6V0C,FCGR3A,IL12B,IL12A,FCGR3B,NFYC,NFYB,BAD,RIPK2,CYCS,CEBPB,HLA-DRA,CEBPG,EEA1,BID,CAMP,HSPD1,NOD2,MALT1,ITGAM,NOS2,ITGB2,TRAF6,FCGR2B,FCGR2C,FCGR2A,TNF,HLA-DRB4,LAMP2,BCL10,CLEC4M,PPP3CC,CASP3,CLEC4E,CLEC7A,CASP8,CASP9,PPP3CA,PPP3CB,HLA-DMA,HLA-DMB,HLA-DQA1,HLA-DQA2,BCL2
